Date,Review,Rating,Product,District
08/13/2017,Wide Range Of Services helped me in a case of fraud where i lost my PIN fast transactions competitive rates helpful customer service.,5,Online Services,32
08/13/2017,Competitive Rates worried about fraud but helped me in a case of fraud responded quick where i lost my PIN competitive rates wide range of services responded quick.,5,Online Services,73
08/13/2017,Helpful Customer Service worried about fraud but fast transactions wide range of services.,5,Online Services,63
08/13/2017,Helped Me In A Case Of Fraud responded quick fast transactions helped me in a case of fraud.,5,Online Services,51
08/13/2017,Stable Interest Rate efficient wide range of services.,5,Online Services,42
08/13/2017,Where I Lost My Pin responded quick secure from fraud wide range of services competitive rates fast transactions.,5,Online Services,69
08/13/2017,Where I Lost My Pin waved fees wide range of services stable interest rate.,5,Online Services,4
08/13/2017,Frustrating error kept cropping up error long wait times slow transactions complicated to figure out error kept cropping up.,1,Online Services,9
08/13/2017,"Limited Services lost my details, staff were so unhelpful to frustrate me WHY!?.",1,Online Services,43
08/13/2017,Bad Advice the worst frustrating.,1,Online Services,49
08/13/2017,Poor Interest Rates additional charges additional charges what happened to this bank??.,1,Online Services,1
08/14/2015,Rising terrible manager bad financial advice unhelpful staff slow transactions rude customer service.,1,Mortgage,8
08/14/2015,Additional Charges my mum additional charges what happened rude customer service terrible manager.,1,Mortgage,55
08/14/2015,Where I Lost My Pin worried about fraud but helpful customer service efficient wide range of services where i lost my PIN.,5,Online Services,43
08/14/2015,Stable Interest Rate waved fees helpful customer service where i lost my PIN helped me in a case of fraud.,5,Online Services,34
08/14/2015,Friendly Staff helped me in a case of fraud helpful customer service fast transactions.,5,Online Services,43
08/14/2015,Secure From Fraud waved fees responded quick where i lost my PIN responded quick waved fees worried about fraud but.,5,Online Services,51
08/14/2015,Fast Transactions competitive rates waved fees friendly staff waved fees fast transactions fast transactions.,5,Online Services,46
08/14/2015,Efficient friendly staff worried about fraud but.,5,Online Services,57
08/14/2015,Fast Transactions helped me in a case of fraud where i lost my PIN wide range of services easy online banking stable interest rate secure from fraud helpful customer service.,5,Online Services,49
08/14/2015,Wide Range Of Services wide range of services responded quick helpful customer service fast transactions.,5,Online Services,31
08/14/2015,Efficient helpful customer service secure from fraud stable interest rate.,5,Online Services,66
08/14/2015,What Happened To This Bank?? complicated to figure out to frustrate me to frustrate me.,1,Online Services,17
08/14/2015,Slow Transactions poor interest rates frustrating limited services the worst WHY!?.,1,Online Services,61
08/14/2015,Not Great rude customer service to frustrate me soo frustrating!strange to frustrate me limited services.,1,Online Services,76
08/14/2015,To Frustrate Me WHY!? complicated online banking complicated online banking.,1,Online Services,21
08/14/2015,"Additional Charges lost my details, staff were so unhelpful rude customer service rude customer service.",1,Online Services,65
08/14/2015,Soo Frustrating!Strange additional charges poor interest rates what happened to this bank?? limited services additional charges poor interest rates.,1,Online Services,1
08/14/2016,Rude Customer Service high fees slow transactions what happened unhelpful staff.,1,Mortgage,8
08/14/2016,Not Great my mum bad financial advice bad financial advice slow transactions limited services additional charges.,1,Mortgage,66
08/14/2016,Friendly Staff wide range of services competitive rates efficient responded quick.,5,Online Services,70
08/14/2016,Fast Transactions easy online banking efficient wide range of services.,5,Online Services,55
08/14/2016,Responded Quick wide range of services helpful customer service competitive rates responded quick efficient.,5,Online Services,12
08/14/2016,Helped Me In A Case Of Fraud where i lost my PIN helped me in a case of fraud stable interest rate.,5,Online Services,70
08/14/2016,Efficient responded quick responded quick easy online banking friendly staff where i lost my PIN.,5,Online Services,9
08/14/2016,Efficient competitive rates helped me in a case of fraud friendly staff helpful customer service waved fees easy online banking.,5,Online Services,50
08/14/2016,Secure From Fraud worried about fraud but responded quick fast transactions waved fees.,5,Online Services,40
08/14/2016,Helped Me In A Case Of Fraud waved fees waved fees secure from fraud responded quick.,5,Online Services,3
08/14/2016,Easy Online Banking wide range of services worried about fraud but fast transactions waved fees.,5,Online Services,44
08/14/2016,Stable Interest Rate secure from fraud helped me in a case of fraud fast transactions wide range of services helpful customer service.,5,Online Services,63
08/14/2016,Limited Services slow transactions long wait times what happened to this bank?? WHY!?.,1,Online Services,59
08/14/2016,Error Kept Cropping Up slow transactions error bad advice.,1,Online Services,18
08/14/2016,"Complicated Online Banking lost my details, staff were so unhelpful long wait times poor interest rates error complicated to figure out to frustrate me error kept cropping up.",1,Online Services,34
08/14/2016,"Frustrating error lost my details, staff were so unhelpful frustrating error complicated online banking.",1,Online Services,74
08/14/2016,Poor Interest Rates what happened to this bank?? what happened to this bank?? frustrating complicated online banking rude customer service poor interest rates.,1,Online Services,22
08/14/2016,Additional Charges rude customer service long wait times what happened to this bank??.,1,Online Services,73
08/14/2016,Error Kept Cropping Up additional charges complicated to figure out what happened to this bank?? WHY!? to frustrate me error kept cropping up error kept cropping up.,1,Online Services,59
08/14/2017,Slow Transactions long wait times i hope youre proud of yourselves!! high fees.,1,Mortgage,66
08/14/2017,Wide Range Of Services responded quick secure from fraud efficient.,5,Online Services,55
08/14/2017,Competitive Rates worried about fraud but competitive rates competitive rates friendly staff wide range of services responded quick.,5,Online Services,38
08/14/2017,Responded Quick efficient where i lost my PIN worried about fraud but efficient.,5,Online Services,3
08/14/2017,Friendly Staff where i lost my PIN responded quick responded quick secure from fraud secure from fraud helpful customer service wide range of services.,5,Online Services,26
08/14/2017,Waved Fees friendly staff helped me in a case of fraud competitive rates.,5,Online Services,24
08/14/2017,Worried About Fraud But responded quick fast transactions stable interest rate worried about fraud but efficient secure from fraud.,5,Online Services,43
08/14/2017,Where I Lost My Pin worried about fraud but friendly staff friendly staff responded quick.,5,Online Services,75
08/14/2017,Easy Online Banking worried about fraud but waved fees helpful customer service.,5,Online Services,68
08/14/2017,Wide Range Of Services wide range of services worried about fraud but efficient stable interest rate helpful customer service friendly staff.,5,Online Services,25
08/14/2017,Worried About Fraud But stable interest rate wide range of services competitive rates helpful customer service where i lost my PIN.,5,Online Services,13
08/14/2017,Why!? complicated to figure out what happened to this bank?? WHY!? complicated to figure out poor interest rates.,1,Online Services,44
08/14/2017,"Not Great error error lost my details, staff were so unhelpful lost my details, staff were so unhelpful error limited services.",1,Online Services,76
08/15/2015,Friendly Staff wide range of services waved fees competitive rates friendly staff competitive rates.,5,Online Services,36
08/15/2015,Helpful Customer Service fast transactions fast transactions competitive rates responded quick responded quick friendly staff efficient.,5,Online Services,42
08/15/2015,Competitive Rates competitive rates waved fees helpful customer service.,5,Online Services,42
08/15/2015,Where I Lost My Pin worried about fraud but friendly staff helped me in a case of fraud.,5,Online Services,57
08/15/2015,Helpful Customer Service waved fees secure from fraud competitive rates efficient.,5,Online Services,53
08/15/2015,Waved Fees worried about fraud but efficient friendly staff wide range of services waved fees secure from fraud.,5,Online Services,46
08/15/2015,Waved Fees where i lost my PIN fast transactions easy online banking efficient wide range of services stable interest rate secure from fraud.,5,Online Services,20
08/15/2015,Complicated To Figure Out complicated online banking bad advice error kept cropping up the worst complicated to figure out.,1,Online Services,46
08/15/2015,What Happened To This Bank?? complicated online banking what happened to this bank?? the worst slow transactions the worst.,1,Online Services,37
08/15/2016,Easy Online Banking helpful customer service worried about fraud but stable interest rate competitive rates helped me in a case of fraud.,5,Online Services,58
08/15/2016,Responded Quick fast transactions worried about fraud but fast transactions.,5,Online Services,48
08/15/2016,Easy Online Banking efficient stable interest rate efficient.,5,Online Services,73
08/15/2016,Waved Fees efficient competitive rates easy online banking worried about fraud but.,5,Online Services,74
08/15/2016,Wide Range Of Services stable interest rate worried about fraud but fast transactions easy online banking helpful customer service competitive rates.,5,Online Services,72
08/15/2016,Easy Online Banking easy online banking helpful customer service fast transactions.,5,Online Services,42
08/15/2016,Competitive Rates worried about fraud but fast transactions waved fees stable interest rate helpful customer service.,5,Online Services,35
08/15/2016,Friendly Staff helpful customer service helped me in a case of fraud.,5,Online Services,57
08/15/2016,Stable Interest Rate secure from fraud waved fees easy online banking helped me in a case of fraud where i lost my PIN.,5,Online Services,77
08/15/2016,Fast Transactions helpful customer service fast transactions efficient responded quick fast transactions competitive rates competitive rates.,5,Online Services,55
08/15/2016,Waved Fees efficient responded quick helped me in a case of fraud easy online banking.,5,Online Services,2
08/15/2016,Where I Lost My Pin friendly staff competitive rates wide range of services where i lost my PIN fast transactions helpful customer service.,5,Online Services,30
08/15/2016,Waved Fees helped me in a case of fraud friendly staff stable interest rate wide range of services secure from fraud worried about fraud but.,5,Online Services,16
08/15/2016,Friendly Staff where i lost my PIN secure from fraud efficient.,5,Online Services,45
08/15/2016,Competitive Rates where i lost my PIN helpful customer service efficient helpful customer service efficient efficient.,5,Online Services,72
08/15/2016,Wide Range Of Services helped me in a case of fraud efficient waved fees.,5,Online Services,71
08/15/2016,Long Wait Times slow transactions poor interest rates complicated online banking bad advice.,1,Online Services,5
08/15/2016,Bad Advice complicated to figure out WHY!? complicated to figure out soo frustrating!strange WHY!? error kept cropping up.,1,Online Services,68
08/15/2016,Soo Frustrating!Strange additional charges what happened to this bank?? bad advice limited services complicated online banking soo frustrating!strange.,1,Online Services,46
08/15/2016,Frustrating bad advice long wait times error kept cropping up slow transactions.,1,Online Services,10
08/15/2016,Error WHY!? bad advice to frustrate me frustrating slow transactions soo frustrating!strange.,1,Online Services,45
08/15/2017,Fast Transactions with ease helpful customer service.,5,Mortgage,29
08/15/2017,Where I Lost My Pin secure from fraud helpful customer service competitive rates competitive rates where i lost my PIN.,5,Online Services,50
08/15/2017,Fast Transactions secure from fraud worried about fraud but.,5,Online Services,18
08/15/2017,Responded Quick secure from fraud responded quick helpful customer service waved fees where i lost my PIN responded quick waved fees.,5,Online Services,21
08/15/2017,Where I Lost My Pin secure from fraud fast transactions fast transactions.,5,Online Services,41
08/15/2017,Wide Range Of Services where i lost my PIN competitive rates efficient where i lost my PIN secure from fraud where i lost my PIN.,5,Online Services,3
08/15/2017,Helped Me In A Case Of Fraud helped me in a case of fraud where i lost my PIN responded quick.,5,Online Services,35
08/15/2017,Stable Interest Rate secure from fraud competitive rates fast transactions efficient secure from fraud efficient worried about fraud but.,5,Online Services,61
08/15/2017,Efficient wide range of services where i lost my PIN friendly staff responded quick where i lost my PIN.,5,Online Services,51
08/15/2017,Worried About Fraud But waved fees waved fees wide range of services helped me in a case of fraud friendly staff helpful customer service.,5,Online Services,71
08/15/2017,Easy Online Banking stable interest rate helpful customer service helped me in a case of fraud helped me in a case of fraud worried about fraud but.,5,Online Services,15
08/15/2017,Helpful Customer Service easy online banking helpful customer service.,5,Online Services,17
08/15/2017,Helpful Customer Service waved fees easy online banking easy online banking.,5,Online Services,18
08/15/2017,Long Wait Times rude customer service additional charges WHY!?.,1,Online Services,29
08/15/2017,Bad Advice error kept cropping up complicated to figure out complicated online banking.,1,Online Services,68
08/15/2017,Error Kept Cropping Up slow transactions complicated online banking long wait times to frustrate me frustrating poor interest rates.,1,Online Services,70
08/15/2017,"Error Kept Cropping Up frustrating long wait times lost my details, staff were so unhelpful bad advice.",1,Online Services,15
08/15/2017,Soo Frustrating!Strange to frustrate me the worst poor interest rates.,1,Online Services,51
08/15/2017,Why!? long wait times what happened to this bank?? rude customer service.,1,Online Services,42
08/15/2017,Complicated Online Banking error kept cropping up additional charges WHY!?.,1,Online Services,18
08/16/2015,Distressed By This insecure fees poor interest rates.,1,Mortgage,8
08/16/2015,Insecure high fees fees unhelpful staff additional charges my mum insecure i hope youre proud of yourselves!!.,1,Mortgage,11
08/16/2015,Fast Transactions helped me in a case of fraud easy online banking.,5,Online Services,37
08/16/2015,Secure From Fraud where i lost my PIN stable interest rate where i lost my PIN easy online banking.,5,Online Services,31
08/16/2015,Where I Lost My Pin friendly staff secure from fraud helped me in a case of fraud.,5,Online Services,9
08/16/2015,Worried About Fraud But stable interest rate where i lost my PIN helpful customer service waved fees.,5,Online Services,20
08/16/2015,Friendly Staff wide range of services helped me in a case of fraud wide range of services.,5,Online Services,29
08/16/2015,Easy Online Banking waved fees easy online banking responded quick easy online banking waved fees friendly staff.,5,Online Services,73
08/16/2015,Where I Lost My Pin where i lost my PIN secure from fraud waved fees efficient fast transactions.,5,Online Services,72
08/16/2015,Wide Range Of Services responded quick where i lost my PIN competitive rates.,5,Online Services,7
08/16/2015,Easy Online Banking competitive rates easy online banking helped me in a case of fraud.,5,Online Services,30
08/16/2015,Friendly Staff friendly staff easy online banking waved fees stable interest rate secure from fraud.,5,Online Services,27
08/16/2015,Rude Customer Service long wait times long wait times slow transactions additional charges limited services slow transactions.,1,Online Services,51
08/16/2015,Additional Charges soo frustrating!strange WHY!? rude customer service what happened to this bank?? to frustrate me.,1,Online Services,61
08/16/2015,The Worst error kept cropping up soo frustrating!strange bad advice complicated online banking.,1,Online Services,4
08/16/2015,Poor Interest Rates what happened to this bank?? error kept cropping up bad advice complicated to figure out.,1,Online Services,77
08/16/2015,Limited Services frustrating not great rude customer service.,1,Online Services,12
08/16/2015,"Complicated Online Banking error lost my details, staff were so unhelpful long wait times poor interest rates frustrating long wait times complicated to figure out.",1,Online Services,71
08/16/2015,To Frustrate Me limited services complicated to figure out limited services.,1,Online Services,43
08/16/2016,Helped Me In A Case Of Fraud helped me in a case of fraud stable interest rate.,5,Online Services,52
08/16/2016,Friendly Staff where i lost my PIN easy online banking waved fees easy online banking stable interest rate.,5,Online Services,68
08/16/2016,Friendly Staff friendly staff secure from fraud friendly staff wide range of services.,5,Online Services,3
08/16/2016,Stable Interest Rate easy online banking efficient where i lost my PIN worried about fraud but waved fees responded quick.,5,Online Services,71
08/16/2016,Easy Online Banking responded quick secure from fraud stable interest rate.,5,Online Services,32
08/16/2016,Stable Interest Rate waved fees stable interest rate helpful customer service where i lost my PIN easy online banking helped me in a case of fraud secure from fraud.,5,Online Services,49
08/16/2016,Helped Me In A Case Of Fraud competitive rates easy online banking.,5,Online Services,22
08/16/2016,Stable Interest Rate where i lost my PIN competitive rates stable interest rate.,5,Online Services,62
08/16/2016,Fast Transactions where i lost my PIN helpful customer service where i lost my PIN efficient responded quick wide range of services stable interest rate.,5,Online Services,5
08/16/2016,Competitive Rates helped me in a case of fraud efficient helpful customer service efficient.,5,Online Services,29
08/16/2016,To Frustrate Me what happened to this bank?? poor interest rates what happened to this bank?? limited services what happened to this bank?? complicated to figure out.,1,Online Services,21
08/16/2016,"Poor Interest Rates poor interest rates frustrating soo frustrating!strange lost my details, staff were so unhelpful poor interest rates.",1,Online Services,66
08/16/2016,Limited Services additional charges error complicated online banking.,1,Online Services,71
08/16/2016,Error limited services long wait times not great.,1,Online Services,21
08/16/2016,The Worst what happened to this bank?? slow transactions additional charges error to frustrate me.,1,Online Services,28
08/16/2016,Rude Customer Service complicated online banking complicated online banking.,1,Online Services,76
08/16/2016,Additional Charges bad advice complicated to figure out.,1,Online Services,58
08/16/2016,Not Great bad advice limited services poor interest rates frustrating not great.,1,Online Services,49
08/16/2017,Rising i hope youre proud of yourselves!! fees what happened fees limited services not great.,1,Mortgage,63
08/16/2017,Efficient helpful customer service helped me in a case of fraud secure from fraud waved fees easy online banking helpful customer service where i lost my PIN.,5,Online Services,50
08/16/2017,Friendly Staff helped me in a case of fraud easy online banking efficient competitive rates easy online banking stable interest rate.,5,Online Services,35
08/16/2017,Competitive Rates fast transactions secure from fraud friendly staff wide range of services helped me in a case of fraud helpful customer service.,5,Online Services,5
08/16/2017,Worried About Fraud But responded quick helpful customer service helped me in a case of fraud competitive rates.,5,Online Services,45
08/16/2017,Stable Interest Rate stable interest rate helped me in a case of fraud fast transactions efficient efficient.,5,Online Services,24
08/16/2017,Responded Quick secure from fraud friendly staff wide range of services friendly staff easy online banking.,5,Online Services,68
08/16/2017,Easy Online Banking fast transactions helped me in a case of fraud.,5,Online Services,41
08/16/2017,Competitive Rates stable interest rate efficient waved fees friendly staff competitive rates friendly staff.,5,Online Services,60
08/16/2017,Friendly Staff easy online banking friendly staff easy online banking.,5,Online Services,71
08/16/2017,Waved Fees where i lost my PIN easy online banking easy online banking fast transactions fast transactions.,5,Online Services,24
08/16/2017,Worried About Fraud But fast transactions secure from fraud worried about fraud but.,5,Online Services,60
08/16/2017,Easy Online Banking responded quick helped me in a case of fraud waved fees wide range of services efficient waved fees waved fees.,5,Online Services,24
08/16/2017,Wide Range Of Services responded quick friendly staff competitive rates responded quick.,5,Online Services,35
08/16/2017,The Worst WHY!? limited services complicated online banking complicated online banking error frustrating.,1,Online Services,34
08/16/2017,Complicated Online Banking frustrating frustrating long wait times.,1,Online Services,76
08/16/2017,"To Frustrate Me what happened to this bank?? lost my details, staff were so unhelpful bad advice bad advice the worst bad advice long wait times.",1,Online Services,75
08/17/2015,Not Great long wait times my mum poor interest rates high fees long wait times limited services.,1,Mortgage,8
08/17/2015,High Fees poor interest rates terrible manager slow transactions long wait times.,1,Mortgage,71
08/17/2015,Wide Range Of Services responded quick helped me in a case of fraud waved fees where i lost my PIN competitive rates.,5,Online Services,2
08/17/2015,Waved Fees secure from fraud stable interest rate responded quick helped me in a case of fraud efficient secure from fraud.,5,Online Services,31
08/17/2015,Competitive Rates easy online banking efficient fast transactions.,5,Online Services,12
08/17/2015,Helped Me In A Case Of Fraud easy online banking where i lost my PIN helpful customer service secure from fraud.,5,Online Services,11
08/17/2015,Waved Fees where i lost my PIN stable interest rate easy online banking secure from fraud worried about fraud but.,5,Online Services,77
08/17/2015,Wide Range Of Services helpful customer service friendly staff.,5,Online Services,29
08/17/2015,Worried About Fraud But helpful customer service efficient responded quick competitive rates efficient easy online banking.,5,Online Services,76
08/17/2015,Efficient fast transactions easy online banking friendly staff.,5,Online Services,5
08/17/2015,Responded Quick stable interest rate helpful customer service efficient helpful customer service helped me in a case of fraud.,5,Online Services,66
08/17/2015,Poor Interest Rates complicated to figure out slow transactions what happened to this bank?? to frustrate me soo frustrating!strange to frustrate me.,1,Online Services,53
08/17/2015,The Worst long wait times error not great long wait times limited services complicated to figure out.,1,Online Services,55
08/17/2015,Not Great not great long wait times additional charges error kept cropping up.,1,Online Services,39
08/17/2015,Soo Frustrating!Strange poor interest rates complicated to figure out error.,1,Online Services,4
08/17/2015,"Limited Services error error kept cropping up lost my details, staff were so unhelpful complicated online banking poor interest rates additional charges.",1,Online Services,38
08/17/2015,"Soo Frustrating!Strange complicated online banking rude customer service lost my details, staff were so unhelpful.",1,Online Services,76
08/17/2016,Thank You! remortgaged waved fees with ease waved fees competitive rates with ease.,5,Mortgage,6
08/17/2016,Waved Fees Thank you! wide range of services Thank you! remortgaged.,5,Mortgage,76
08/17/2016,Slow Transactions distressed by this i hope youre proud of yourselves!! not great rude customer service slow transactions i hope youre proud of yourselves!! my mum.,1,Mortgage,11
08/17/2016,Competitive Rates helped me in a case of fraud friendly staff friendly staff.,5,Online Services,25
08/17/2016,Stable Interest Rate where i lost my PIN friendly staff responded quick efficient helpful customer service.,5,Online Services,37
08/17/2016,Helpful Customer Service secure from fraud efficient responded quick worried about fraud but.,5,Online Services,4
08/17/2016,Waved Fees responded quick where i lost my PIN wide range of services secure from fraud fast transactions.,5,Online Services,28
08/17/2016,Competitive Rates where i lost my PIN helped me in a case of fraud efficient helped me in a case of fraud waved fees fast transactions.,5,Online Services,39
08/17/2016,Worried About Fraud But efficient where i lost my PIN wide range of services.,5,Online Services,26
08/17/2016,Responded Quick fast transactions efficient efficient.,5,Online Services,31
08/17/2016,Wide Range Of Services helpful customer service worried about fraud but.,5,Online Services,65
08/17/2016,Helpful Customer Service responded quick friendly staff worried about fraud but helpful customer service stable interest rate helped me in a case of fraud wide range of services.,5,Online Services,73
08/17/2016,Responded Quick efficient helpful customer service stable interest rate helpful customer service worried about fraud but.,5,Online Services,57
08/17/2016,Error not great not great error kept cropping up complicated online banking.,1,Online Services,74
08/17/2016,Poor Interest Rates error bad advice what happened to this bank?? bad advice soo frustrating!strange the worst.,1,Online Services,40
08/17/2016,Poor Interest Rates to frustrate me what happened to this bank?? limited services.,1,Online Services,30
08/17/2016,"What Happened To This Bank?? lost my details, staff were so unhelpful lost my details, staff were so unhelpful frustrating limited services rude customer service lost my details, staff were so unhelpful poor interest rates.",1,Online Services,20
08/17/2016,"Frustrating bad advice error kept cropping up additional charges lost my details, staff were so unhelpful to frustrate me the worst error kept cropping up.",1,Online Services,10
08/17/2016,Poor Interest Rates slow transactions error kept cropping up soo frustrating!strange poor interest rates error.,1,Online Services,40
08/17/2016,"Limited Services lost my details, staff were so unhelpful error additional charges complicated to figure out error kept cropping up.",1,Online Services,6
08/17/2017,Long Wait Times distressed by this fees distressed by this high fees.,1,Mortgage,8
08/17/2017,Helped Me In A Case Of Fraud waved fees where i lost my PIN.,5,Online Services,6
08/17/2017,Responded Quick wide range of services competitive rates.,5,Online Services,59
08/17/2017,Where I Lost My Pin fast transactions efficient responded quick.,5,Online Services,27
08/17/2017,Fast Transactions worried about fraud but where i lost my PIN easy online banking stable interest rate wide range of services.,5,Online Services,36
08/17/2017,Responded Quick easy online banking responded quick waved fees stable interest rate helpful customer service.,5,Online Services,32
08/17/2017,Where I Lost My Pin stable interest rate efficient helped me in a case of fraud competitive rates.,5,Online Services,34
08/17/2017,Competitive Rates fast transactions helpful customer service worried about fraud but competitive rates.,5,Online Services,76
08/17/2017,Responded Quick helped me in a case of fraud fast transactions.,5,Online Services,34
08/17/2017,Secure From Fraud worried about fraud but stable interest rate friendly staff efficient where i lost my PIN wide range of services.,5,Online Services,20
08/17/2017,Competitive Rates worried about fraud but helpful customer service stable interest rate easy online banking.,5,Online Services,38
08/17/2017,Waved Fees responded quick efficient.,5,Online Services,65
08/17/2017,Complicated To Figure Out not great long wait times WHY!?.,1,Online Services,46
08/17/2017,"Lost My Details, Staff Were So Unhelpful lost my details, staff were so unhelpful what happened to this bank?? complicated online banking bad advice frustrating.",1,Online Services,44
08/17/2017,What Happened To This Bank?? long wait times WHY!? bad advice soo frustrating!strange bad advice complicated online banking error kept cropping up.,1,Online Services,73
08/17/2017,"Why!? error kept cropping up lost my details, staff were so unhelpful complicated online banking limited services.",1,Online Services,48
08/17/2017,Rude Customer Service long wait times error kept cropping up what happened to this bank?? to frustrate me poor interest rates.,1,Online Services,75
08/17/2017,Long Wait Times WHY!? error frustrating long wait times the worst complicated to figure out.,1,Online Services,50
08/17/2017,"What Happened To This Bank?? WHY!? lost my details, staff were so unhelpful error.",1,Online Services,55
08/17/2017,To Frustrate Me long wait times long wait times frustrating complicated online banking.,1,Online Services,46
08/17/2017,Frustrating WHY!? slow transactions frustrating.,1,Online Services,1
08/17/2017,Complicated Online Banking soo frustrating!strange WHY!?.,1,Online Services,51
08/18/2015,Responded Quick competitive rates waved fees fast transactions.,5,Online Services,34
08/18/2015,Waved Fees helpful customer service waved fees competitive rates easy online banking efficient.,5,Online Services,59
08/18/2015,Efficient responded quick helped me in a case of fraud efficient where i lost my PIN helped me in a case of fraud easy online banking where i lost my PIN.,5,Online Services,50
08/18/2015,Competitive Rates stable interest rate fast transactions secure from fraud.,5,Online Services,43
08/18/2015,Responded Quick secure from fraud fast transactions helpful customer service wide range of services.,5,Online Services,24
08/18/2015,Helpful Customer Service waved fees fast transactions where i lost my PIN responded quick easy online banking where i lost my PIN worried about fraud but.,5,Online Services,25
08/18/2015,Secure From Fraud where i lost my PIN competitive rates.,5,Online Services,73
08/18/2015,Secure From Fraud responded quick helpful customer service easy online banking.,5,Online Services,51
08/18/2015,Not Great long wait times to frustrate me slow transactions error soo frustrating!strange slow transactions the worst.,1,Online Services,4
08/18/2015,Poor Interest Rates error what happened to this bank?? complicated online banking what happened to this bank?? not great not great.,1,Online Services,56
08/18/2015,Poor Interest Rates additional charges the worst slow transactions.,1,Online Services,18
08/18/2015,Rude Customer Service rude customer service slow transactions frustrating what happened to this bank?? error kept cropping up rude customer service.,1,Online Services,56
08/18/2015,Frustrating complicated online banking long wait times the worst error kept cropping up additional charges bad advice.,1,Online Services,13
08/18/2015,"Rude Customer Service error kept cropping up what happened to this bank?? lost my details, staff were so unhelpful.",1,Online Services,68
08/18/2015,What Happened To This Bank?? error kept cropping up error error soo frustrating!strange slow transactions.,1,Online Services,51
08/18/2016,Unhelpful Staff long wait times not great terrible manager i hope youre proud of yourselves!!.,1,Mortgage,66
08/18/2016,Long Wait Times long wait times terrible manager long wait times.,1,Mortgage,55
08/18/2016,Helped Me In A Case Of Fraud secure from fraud secure from fraud.,5,Online Services,55
08/18/2016,Friendly Staff helped me in a case of fraud competitive rates helpful customer service secure from fraud helped me in a case of fraud friendly staff wide range of services.,5,Online Services,5
08/18/2016,Fast Transactions responded quick worried about fraud but waved fees efficient responded quick where i lost my PIN fast transactions.,5,Online Services,56
08/18/2016,Secure From Fraud helped me in a case of fraud easy online banking.,5,Online Services,62
08/18/2016,Where I Lost My Pin competitive rates friendly staff.,5,Online Services,38
08/18/2016,Fast Transactions responded quick stable interest rate fast transactions helpful customer service efficient competitive rates.,5,Online Services,49
08/18/2016,Waved Fees responded quick helped me in a case of fraud secure from fraud.,5,Online Services,31
08/18/2016,Competitive Rates stable interest rate helped me in a case of fraud where i lost my PIN secure from fraud waved fees stable interest rate.,5,Online Services,27
08/18/2016,Complicated To Figure Out soo frustrating!strange complicated online banking additional charges.,1,Online Services,30
08/18/2016,"Rude Customer Service frustrating lost my details, staff were so unhelpful additional charges.",1,Online Services,30
08/18/2016,Frustrating error poor interest rates what happened to this bank?? bad advice error slow transactions.,1,Online Services,74
08/18/2016,Error Kept Cropping Up not great slow transactions the worst soo frustrating!strange.,1,Online Services,58
08/18/2016,Why!? poor interest rates frustrating complicated to figure out.,1,Online Services,63
08/18/2016,What Happened To This Bank?? limited services poor interest rates frustrating long wait times.,1,Online Services,59
08/18/2016,"Bad Advice lost my details, staff were so unhelpful not great slow transactions slow transactions to frustrate me not great.",1,Online Services,26
08/18/2017,Secure From Fraud wide range of services easy online banking responded quick.,5,Online Services,27
08/18/2017,Where I Lost My Pin wide range of services waved fees where i lost my PIN helped me in a case of fraud friendly staff.,5,Online Services,60
08/18/2017,Wide Range Of Services helped me in a case of fraud helpful customer service competitive rates.,5,Online Services,15
08/18/2017,Helpful Customer Service responded quick stable interest rate efficient helpful customer service stable interest rate easy online banking.,5,Online Services,6
08/18/2017,The Worst frustrating long wait times.,1,Online Services,47
08/18/2017,Soo Frustrating!Strange poor interest rates error kept cropping up what happened to this bank?? long wait times soo frustrating!strange WHY!?.,1,Online Services,3
08/18/2017,Complicated Online Banking rude customer service to frustrate me WHY!? error kept cropping up rude customer service poor interest rates.,1,Online Services,15
08/18/2017,"To Frustrate Me rude customer service lost my details, staff were so unhelpful additional charges not great complicated to figure out.",1,Online Services,1
08/18/2017,Not Great long wait times slow transactions bad advice limited services soo frustrating!strange slow transactions.,1,Online Services,13
08/18/2017,"Lost My Details, Staff Were So Unhelpful not great error kept cropping up complicated online banking.",1,Online Services,10
08/19/2015,Fast Transactions froze the interest rate easy online banking wide range of services helpful customer service.,5,Mortgage,16
08/19/2015,Terrible Manager long wait times unhelpful staff i hope youre proud of yourselves!! rising.,1,Mortgage,11
08/19/2015,Stable Interest Rate responded quick easy online banking worried about fraud but.,5,Online Services,77
08/19/2015,Helped Me In A Case Of Fraud friendly staff secure from fraud.,5,Online Services,64
08/19/2015,Worried About Fraud But responded quick responded quick where i lost my PIN responded quick friendly staff wide range of services worried about fraud but.,5,Online Services,34
08/19/2015,Friendly Staff helpful customer service friendly staff fast transactions helped me in a case of fraud competitive rates helped me in a case of fraud.,5,Online Services,22
08/19/2015,Easy Online Banking helpful customer service worried about fraud but responded quick wide range of services.,5,Online Services,48
08/19/2015,Fast Transactions where i lost my PIN wide range of services secure from fraud waved fees.,5,Online Services,58
08/19/2015,Helped Me In A Case Of Fraud worried about fraud but worried about fraud but where i lost my PIN waved fees where i lost my PIN.,5,Online Services,2
08/19/2015,Responded Quick helpful customer service efficient where i lost my PIN competitive rates helped me in a case of fraud easy online banking competitive rates.,5,Online Services,6
